//编号	Name	ICON	掉落显示	蓝奇	卡西斯	菲莉尔	艾米	船标志	船体型号	类型	获得前缀几率	套装编号	精炼等级	安定值	唯一ID	交易	拾取	丢弃	可否删除	是否叠加	是否实例化	价格	体形	角色等级	职业	角色称号	角色名声	道具可装备位置	道具装备所替换位置	道具拾取进入位置判断	Str系数加成	Agi系数加成	Dex系数加成	Con系数加成	Sta系数加成	Luk系数加成	攻击频率系数加成	攻击距离系数加成	最小攻击力系数加成	最大攻击力系数加成	防御系数加成	Mxhp系数加成	Mxsp系数加成	flee系数加成	hit系数加成	crt系数加成	mf系数加成	hrec系数加成	srec系数加成	mspd系数加成	col系数加成	Str常数加成	Agi常数加成	Dex常数加成	Con常数加成	Sta常数加成	Luk常数加成	攻击频率常数加成	攻击距离常数加成	最小攻击力常数加成	最大攻击力常数加成	防御常数加成	Mxhp常数加成	Mxsp常数加成	flee常数加成	hit常数加成	crt常数加成	mf常数加成	hrec常数加成	srec常数加成	mspd常数加成	col常数加成	物理抵抗	道具左手发挥标识	道具能量	耐久	最大实例化洞数	船耐久恢复	可装炮数量	船员人数	人员标配	货舱容量	补给消耗	炮弹飞行速度	船移动速度	使用效果	挥舞特效	道具捆绑特效	道具捆绑特效dummy	道具显示特效(道具放在物品栏第一格的显示特效)	道具掉落模型特效	道具使用特效	描述（道具等级）	备注
6901	水晶兑换勋章	x0003	10110001	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	1	999	0	0	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	0	0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0	0,0	0,0	能够获得水晶的道具,一定要保管好哦	
6902	黄金卷轴	n1598	10110001	0	0	0	0	0	0	31	0	0	0	0	0	1	1	0	1	1	0	0	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	0	0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0	0,0	0,0	非常珍贵的卷轴，好像冰狼堡的某人正需要它。	
6903	金质海盗勋章	x0002	10110001	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	1	999	0	0	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	0	0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0	0,0	0,0	70级水晶任务奖励道具，要妥善保管哟	
6917	劳动节勤劳矿镐	n1201	10130005	01120002	02120002	03120002	04120002	0	0	19	0	0	0	0	0	1	1	1	1	1	0	100	-1	1	-1	0	0	9	9,6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,1	1,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	30000,30000	0	0	0	0	0	0	0	0	0	0	0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0	0,0	0,0	商城出售的优质矿镐，可以挖出宝贝探测器等道具，每把矿镐可以让你持续挖5个小时	
6918	未知的勤劳宝箱	n0322	10130023	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	1	999	0	0	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	0	0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0	0,0	0,0	藏有75级死神系列装备的宝箱,只为奖励劳动节最勤奋的人。需要去找白银城的劳动模范册册鉴定	
6919	初级鉴定宝箱	n1976	10130023	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	1	999	0	0	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_CJQLBOX	0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0	0,0	0,0	双击后可以获得后死者的王冠（可以找白银城的劳动模范册册继续鉴定）	
6922	中级鉴定宝箱(非武器)	n1974	10130023	0	0	0	0	0	0	31	0	0	0	0	0	1	1	1	1	999	0	0	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_QLWQBOX	0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0	0,0	0,0	双击打开宝箱可获得75级死神系列装备一件,但绝对不是武器（可以找白银城的劳动模范册册继续鉴定）	
6923	中级鉴定宝箱(非衣服)	n1974	10130023	0	0	0	0	0	0	31	0	0	0	0	0	1	1	1	1	999	0	0	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_QLYFBOX	0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0	0,0	0,0	双击打开宝箱可获得75级死神系列装备一件,但绝对不是衣服（可以找白银城的劳动模范册册继续鉴定）	
6924	中级鉴定宝箱(非手套)	n1974	10130023	0	0	0	0	0	0	31	0	0	0	0	0	1	1	1	1	999	0	0	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_QLSTBOX	0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0	0,0	0,0	双击打开宝箱可获得75级死神系列装备一件,但绝对不是手套（可以找白银城的劳动模范册册继续鉴定）	
6925	中级鉴定宝箱(非靴子)	n1974	10130023	0	0	0	0	0	0	31	0	0	0	0	0	1	1	1	1	999	0	0	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_QLXZBOX	0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0	0,0	0,0	双击打开宝箱可获得75级死神系列装备一件,但绝对不是鞋子（可以找白银城的劳动模范册册继续鉴定）	
6929	打开的宝贝探测器	n1820	10130005	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	1	1	0	100	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_XunBao_DKDBBTCQ	0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0	0,0	0,0	使用后可以根据坐标寻找到藏有75级死神系列装备的宝箱，但是具有一定危险性，野外寻宝危险与收获同在；使用时请保持身上只有一个该类道具	
6930	寻宝	book5	10130005	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	1	1	0	0	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	Sk_Script_XunBao	0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0	0,0	0,0	生活技能书，学习寻宝技能，无等级限制	
6931	勤劳鉴定卡片	n0386	10130005	0	0	0	0	0	0	41	0	0	0	0	0	1	1	1	1	999	0	0	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	0	0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0	0,0	0,0	配合劳动节活动获得的各种宝箱，可以到白银城的劳动模范册册处进行鉴定	
6932	是近战非武器宝箱	n1975	10130023	0	0	0	0	0	0	31	0	0	0	0	0	1	1	1	1	999	0	0	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_WYLDBOXAA	0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0	0,0	0,0	双击打开宝箱可获得双剑士或巨剑士75级死神系列装备一件,但绝对不是武器	
6933	是辅助非武器宝箱	n1975	10130023	0	0	0	0	0	0	31	0	0	0	0	0	1	1	1	1	999	0	0	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_WYLDBOXAB	0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0	0,0	0,0	双击打开宝箱可获得圣职者或封印师75级死神系列装备一件,但绝对不是武器	
6934	是远程非武器宝箱	n1975	10130023	0	0	0	0	0	0	31	0	0	0	0	0	1	1	1	1	999	0	0	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_WYLDBOXAC	0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0	0,0	0,0	双击打开宝箱可获得狙击手或航海士75级死神系列装备一件,但绝对不是武器	
6935	是近战非衣服宝箱	n1975	10130023	0	0	0	0	0	0	31	0	0	0	0	0	1	1	1	1	999	0	0	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_WYLDBOXBA	0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0	0,0	0,0	双击打开宝箱可获得双剑士或巨剑士75级死神系列装备一件,但绝对不是衣服	
6936	是辅助非衣服宝箱	n1975	10130023	0	0	0	0	0	0	31	0	0	0	0	0	1	1	1	1	999	0	0	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_WYLDBOXBB	0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0	0,0	0,0	双击打开宝箱可获得圣职者或封印师75级死神系列装备一件,但绝对不是衣服	
6937	是远程非衣服宝箱	n1975	10130023	0	0	0	0	0	0	31	0	0	0	0	0	1	1	1	1	999	0	0	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_WYLDBOXBC	0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0	0,0	0,0	双击打开宝箱可获得狙击手或航海士75级死神系列装备一件,但绝对不是衣服	
6938	是近战非手套宝箱	n1975	10130023	0	0	0	0	0	0	31	0	0	0	0	0	1	1	1	1	999	0	0	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_WYLDBOXCA	0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0	0,0	0,0	双击打开宝箱可获得双剑士或巨剑士75级死神系列装备一件,但绝对不是手套	
6939	是辅助非手套宝箱	n1975	10130023	0	0	0	0	0	0	31	0	0	0	0	0	1	1	1	1	999	0	0	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_WYLDBOXCB	0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0	0,0	0,0	双击打开宝箱可获得圣职者或封印师75级死神系列装备一件,但绝对不是手套	
6940	是远程非手套宝箱	n1975	10130023	0	0	0	0	0	0	31	0	0	0	0	0	1	1	1	1	999	0	0	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_WYLDBOXCC	0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0	0,0	0,0	双击打开宝箱可获得狙击手或航海士75级死神系列装备一件,但绝对不是手套	
6941	是近战非鞋子宝箱	n1975	10130023	0	0	0	0	0	0	31	0	0	0	0	0	1	1	1	1	999	0	0	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_WYLDBOXDA	0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0	0,0	0,0	双击打开宝箱可获得双剑士或巨剑士75级死神系列装备一件,但绝对不是鞋子	
6942	是辅助非鞋子宝箱	n1975	10130023	0	0	0	0	0	0	31	0	0	0	0	0	1	1	1	1	999	0	0	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_WYLDBOXDB	0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0	0,0	0,0	双击打开宝箱可获得圣职者或封印师75级死神系列装备一件,但绝对不是鞋子	
6943	是远程非鞋子宝箱	n1975	10130023	0	0	0	0	0	0	31	0	0	0	0	0	1	1	1	1	999	0	0	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_WYLDBOXDC	0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0	0,0	0,0	双击打开宝箱可获得狙击手或航海士75级死神系列装备一件,但绝对不是鞋子	
6944	劳动节活动矿镐	n1379	10130005	01120002	02120002	03120002	04120002	0	0	19	0	0	0	0	0	0	0	0	1	1	0	1000000	-1	1	-1	0	0	9	9,6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,1	1,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	6000,6000	0	0	0	0	0	0	0	0	0	0	0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0	0,0	0,0	三大主城杂货商人出售的矿镐，可以挖出宝贝探测器等道具，每把矿镐可以让你挖60分钟	
6945	挑战勋章	x0004	10130005	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	1	999	0	0	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	ChargeTZXZ	0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0	0,0	0,0	耀眼的勋章能力的证明，双击后获得一定的经验奖励	
6947	百变称号项链	x0023	10130005	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	1	1	1	0	-1	0	-1	0	0	5	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	6100,6200	10000,10000	0	0	0	0	0	0	0	0	0	0	0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0	0,0	0,0	去沙岚城916,3573寻找NPC百变称号使·泥马可改变颜色和称号	
6948	粽子礼盒	n1662	10130023	0	0	0	0	0	0	31	0	0	0	0	0	1	1	1	1	999	0	0	-1	0	-1	0	0	-1	-1	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	ItemUse_ZZLH	0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0	0,0	0,0	双击打开，可以获得端午节奖品。	
6949	Lv1情比金坚项链	l0004	10130005	FFFF69B4	0	0	0	0	0	25	0	0	0	0	0	0	0	0	1	1	1	100000	-1	40	-1	0	0	5	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	200,200	100,100	0,0	0,0	0,0	0,0	0,0	0,0	30,30	0,0	1,1	0	0,1000	10000,10000	0	0	0	0	0	0	0	0	0	0	0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0	0,0	0,0	Lv1情比金坚	
6950	Lv2情比金坚项链	l0004	10130005	FFFF69B4	0	0	0	0	0	25	0	0	0	0	0	0	0	0	1	1	1	100000	-1	40	-1	0	0	5	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	400,400	200,200	0,0	0,0	0,0	0,0	0,0	0,0	40,40	0,0	1,1	0	0,1000	10000,10000	0	0	0	0	0	0	0	0	0	0	0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0	0,0	0,0	Lv2情比金坚	
6951	Lv3情比金坚项链	l0004	10130005	FFFFA500	0	0	0	0	0	25	0	0	0	0	0	0	0	0	1	1	1	100000	-1	40	-1	0	0	5	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	600,600	300,300	0,0	0,0	0,0	0,0	0,0	0,0	50,50	0,0	2,2	0	0,1000	10000,10000	0	0	0	0	0	0	0	0	0	0	0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0	0,0	0,0	Lv3情比金坚	
6952	Lv4情比金坚项链	l0004	10130005	FFFF1493	0	0	0	0	0	25	0	0	0	0	0	0	0	0	1	1	1	100000	-1	40	-1	0	0	5	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	800,800	400,400	0,0	0,0	0,0	0,0	0,0	0,0	60,60	0,0	2,2	0	0,1000	10000,10000	0	0	0	0	0	0	0	0	0	0	0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0	0,0	0,0	Lv4情比金坚	
6953	Lv5情比金坚项链	l0004	10130005	FF8A2BE2	0	0	0	0	0	25	0	0	0	0	0	0	0	0	1	1	1	100000	-1	40	-1	0	0	5	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1000,1000	500,500	0,0	0,0	0,0	0,0	0,0	0,0	70,70	0,0	3,3	0	0,1000	10000,10000	0	0	0	0	0	0	0	0	0	0	0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0	0,0	0,0	Lv5情比金坚	
6954	Lv6情比金坚项链	l0004	10130005	FFDC143C	0	0	0	0	0	25	0	0	0	0	0	0	0	0	1	1	1	100000	-1	40	-1	0	0	5	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1200,1200	600,600	0,0	0,0	0,0	0,0	0,0	0,0	80,80	0,0	4,4	0	0,1000	10000,10000	0	0	0	0	0	0	0	0	0	0	0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0	0,0	0,0	Lv6情比金坚	
6955	Lv7情比金坚项链	l0004	10130005	FF00BFFF	0	0	0	0	0	25	0	0	0	0	0	0	0	0	1	1	1	100000	-1	40	-1	0	0	5	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1400,1400	700,700	0,0	0,0	0,0	0,0	0,0	0,0	90,90	0,0	6,6	0	0,1000	10000,10000	0	0	0	0	0	0	0	0	0	0	0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0	0,0	0,0	Lv7情比金坚	
6956	Lv8情比金坚项链	l0004	10130005	FFDC143C	0	0	0	0	0	25	0	0	0	0	0	0	0	0	1	1	1	100000	-1	40	-1	0	0	5	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1	1,1	1,1	1,1	1,1	0,0	0,0	0,0	0,0	0,0	0,0	1600,1600	800,800	0,0	0,0	0,0	0,0	0,0	0,0	100,100	0,0	7,7	0	0,1000	10000,10000	0	0	0	0	0	0	0	0	0	0	0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0	0,0	0,0	Lv8情比金坚	
6957	Lv9情比金坚项链	l0004	10130005	FF00BFFF	0	0	0	0	0	25	0	0	0	0	0	0	0	0	1	1	1	100000	-1	40	-1	0	0	5	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3,3	3,3	3,3	3,3	3,3	0,0	0,0	0,0	0,0	0,0	0,0	1800,1800	900,900	0,0	0,0	0,0	0,0	0,0	0,0	100,100	0,0	8,8	0	0,1000	10000,10000	0	0	0	0	0	0	0	0	0	0	0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0	0,0	0,0	Lv9情比金坚	
6958	Lv10情比金坚项链	l0004	10130005	FF00BFFF	0	0	0	0	0	25	0	0	0	0	0	0	0	0	1	1	1	100000	-1	40	-1	0	0	5	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5,5	5,5	5,5	5,5	5,5	10,10	0,0	0,0	0,0	0,0	20,20	2000,2000	1000,1000	0,0	0,0	0,0	0,0	5,5	5,5	160,160	0,0	10,10	0	0,1000	10000,10000	0	0	0	0	0	0	0	0	0	0	0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0	0,0	0,0	Lv10情比金坚	
6959	友谊之证	n0183	10130005	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	1	1	1	0	-1	0	-1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	0,0	0	0	0	0	0	0	0	0	0	0	0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0	0,0	0,0	记录友谊的点点滴滴，达到一定积分可以升级情比金坚项链	
