//ID			模型类型	逻辑类型	骨架号	套号	套装数量	部位00	部位01	部位02	部位03	部位04	部位05	部位06	部位07	FeffID	EeffID	特效动作编号	影子	Action编号	透明度	行走音效	喘息音效	死亡音效	是否可控	区域限制	高度偏移	可装备道具	length	width	height	碰撞范围	出生	死亡	出生特效	死亡特效	休眠动作	死亡瞬间动作	剩余hp特效表现	攻击是否转向	是否调用被吹起	script	使用的武器	技能ID	怪物技能频率	掉料	几率	极限数量	打爆几率	前缀等级	任务掉料ID	几率	ai	turning	vision	noise	getexp	light	mobexp	lv	mxhp	hp	mxsp	sp	mnatk	mxatk	resist	def	hit	flee	crt	mf	hrec	srec	aspd	adis	chase_adis	mspd	col	str	agi	dex	con	sta	luk	left_rad	guild	title	job	exp	nexp	fame	ap	tp	gd	spri	stor	mxsail	sail	stasa	scsm	tstr	tagi	tdex	tcon	tsta	tluk	tmxhp	tmxsp	tatk	tdef	thit	tflee	tmf	tcrt	threc	tsrec	taspd	tadis	tspd	tspri	tscsm	chasf
1	长发男	长发男	1	1	0	0	100	2000	0255	0464	0640	0816	0	0	0	0	0	0	1	1	100	182	-1	-1	0	0	0	1,2,3,4,7,8	1.051	1.369	2.599	40	1,5	0	399	398	0	0	0	1	1	0	0	25,28,29,30,31,34,35,38	0	0	0	0	0	0	0	0	1	1	1000	0	0	2	0	1	40	0	18	0	4	5	0	3	2	1	1	0	1	1	1442	0	1500	480	0	5	5	5	5	5	5	20	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1311	首领·蜥蜴战士	蜥蜴人	4	5	555	0	1	1	0	0	0	0	0	0	0	490	0	0	1	112	100	385	386	387	0	0	-50	0	3.894	2.976	3.624	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	684	684	0	0	0	0	0	10	1	1000	0	0	1	0	75	652410	0	10000	0	1378	1567	33	243	249	280	10	102	33	0	1800	500	1500	450	0	48	48	48	48	48	48	20	0	0	0	56200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5,1.5,1.5
1312	首领·恐怖诅咒古尸	诅咒古尸	4	5	508	0	1	1	0	0	0	0	0	0	0	458,490	0	0	1	52	100	-1	-1	-1	0	0	0	0	1.896	1.696	2.899	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	684	684	0	0	0	0	0	10	1	1000	0	0	1	0	73	662930	0	10000	0	1307	1560	31	330	231	253	10	128	29	0	1700	500	1500	455	0	36	36	130.5	36	36	36	20	0	0	0	37300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5,1.5,1.5
1313	首领·诅咒水仙子	水精灵	4	5	512	0	1	1	0	0	0	0	0	0	0	454,490	0	0	1	136	100	422	423	424	0	0	0	0	1.65	0.803	3.347	40	1,5	2,5	399	398	0	0	0	1	1	0	0	133,272	60,40	684	684	0	0	0	0	0	10	1	1000	0	0	1	0	68	670540	0	10000	0	1314	1671	34	360	300	300	10	122	29	0	800	250	1500	450	0	39	107	39	39	141	39	20	0	0	0	82800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5,1.5,1.5
1314	首领·土著战士	土著酋长	4	5	519	0	1	1	0	0	0	0	0	0	0	490	0	0	1	138	100	281	282	283	0	0	0	0	2.56	2.322	3.435	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	684	684	0	0	0	0	0	10	1	1000	0	0	1	0	74	654880	0	10000	0	1272	1609	33	348	310	311	10	127	29	0	1800	220	1500	450	0	101	37	101	69	37	37	20	0	0	0	38400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5,1.5,1.5
1315	首领·遗迹卫士	遗迹守护者	4	5	236	0	1	1	0	0	0	0	0	0	0	490	0	0	1	166	100	305	306	307	0	0	0	0	1.337	2.432	3.564	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	684	684	0	0	0	0	0	10	1	1000	0	0	1	0	78	622000	0	10000	0	1248	1822	31	400	305	301	10	111	8	0	1600	400	1500	450	0	83	44	83	122	44	44	20	0	0	0	67550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5,1.5,1.5
1316	首领·暗影猎手	暗影猎手	4	5	509	0	1	1	0	0	0	0	0	0	0	482,490	0	0	1	117	100	269	270	271	0	0	0	0	1.829	1.332	2.525	40	1,5	2,5	399	398	0	0	0	1	1	0	0	138	100	684	684	0	0	0	0	0	10	1	1000	0	0	1	0	78	648000	0	10000	0	1392	1638	31	349	346	330	10	117	31	0	1800	400	1500	400	0	41	41	41	41	41	41	20	0	0	0	47100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5,1.5,1.5
1317	首领·蜥蜴战士	蜥蜴人	4	5	528	0	1	1	0	0	0	0	0	0	0	490	0	0	1	112	100	385	386	387	0	0	-50	0	3.894	2.976	3.624	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	684	684	0	0	0	0	0	10	1	1000	0	0	1	0	81	672857	0	10000	0	1404	1706	41	360	343	310	10	119	31	0	1600	500	1500	450	0	40	40	40	40	40	40	20	0	0	0	71570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5,1.5,1.5
																																																																																																																											
1320	邪恶圣诞老人首领	女主角2	1	5	3	0	1	5267	2559	5264	5265	5266	6103	0	0	459,0	0	0,0,0	1	4	100	251	252	253	0	0	0	0	1.313	2.164	3.335	40	1,5	2,5	399	398	0	0	0,0,0	1	1	0	0	328,481	40,60	8325,8327,3899,2887	10000,10000,100,100	0	0	0	0	0	10	1	1000	0	0	1	0	95	2000000	0	10000	0	400	600	70	2500	200	170	10	154	30	1000	2000	350	1500	400	0	0	0	0	0	0	0	20	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0
1321	Cinderella	圣女	4	2	899	0	1	1	0	0	0	0	0	0	0	0,0	0	0,0,0	1	15	100	-1	-1	-1	0	0	0	0	0.928	0.727	2.267	40	1,5	2,5	399	398	0	0	0,0,0	1	1	0	0	25	100	0	0	0	0	0	0	0	1	1	1000	0	0	1	0	300	5275	0	842	0	124	155	10	108	107	103	10	0	9	3	1217	500	1500	0	0	155	155	155	155	155	155	20	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0
1322	恶魔小执事	男孩	4	2	889	0	1	1	0	0	0	0	0	0	0	0,0	0	0,0,0	1	23	100	-1	-1	-1	0	0	0	0	0.574	1.112	1.915	40	1,5	2,5	399	398	0	0	0,0,0	1	1	0	0	25	100	0	0	0	0	0	0	0	1	1	1000	0	0	1	0	300	5275	0	842	0	124	155	10	108	107	103	10	0	9	3	1217	500	1500	350	0	155	155	155	155	155	155	20	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0
1323	淘气鬼皮皮	皮皮	4	5	891	0	1	1	0	0	0	0	0	0	0	0,0	0	0,0,0	1	35	100	200	201	202	0	0	0	0	0.932	0.849	2.057	40	1,5	2,5	399	398	0	0	0,0,0	1	1	0	0	0	0	8535,5643,6612,3088,3093,8518	2000,666,100000,5000,10000,100000	0	0	0	0	0	10	1	1000	0	0	1	0	75	200000	0	10000	0	4000	6000	50	2000	254	307	10	115	0	1000	2000	200	1500	350	0	79	42	117	192	42	42	20	0	0	0	4850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0
1324	梦之都特使·珍珠	女主角	1	1	2	0	100	2132	257	5426	640	5427	0	0	0	0,0	0	0,0,0	1	3	100	182	-1	-1	0	0	0	3,4,5,8,9,-1	0.5	1.423	2.245	40	1,5	0,0	399	398	0	0	0,0,0	1	1	0	0	25,28,29,30,31,32,33,34,35,36,38	100	0	0	0	0	0	0	0	1	1	1000	0	0	1	0	1	40	0	18	0	4	5	0	3	2	1	1	0	1	1	1442	0	1500	480	0	5	5	5	5	5	5	20	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0
1325	洛煜凤	蜥蜴人	4	5	104	0	1	1	1	1	0	0	0	0	0	0,0	0	0,0,0	1	421	100	350	351	352	0	0	0	0	5.005	2.554	3.767	40	1,5	2,5	399	398	0	0	0,0,0	1	1	0	0	25,485,97	20,60,20	0	0	0	0	0	0	0	2	1	1000	0	0	1	0	85	12000000	0	10000	0	2700	2900	100	2000	270	190	10	90	200	0	1000	500	2000	1000	0	80	80	100	120	300	45	20	0	0	0	51687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0
1326	雪宝宝妮妮	雪娃娃	4	5	201	0	1	1	0	0	0	0	0	0	0	484,485	0	0,0,0	1	142	100	221	222	223	0	0	0	0	0.879	0.942	2.562	60	1,5	2,4	399	398	0	0	0,0,0	1	1	0	0	139	100	0	0	0	0	0	0	0	4	1	1000	0	0	1	0	21	20000000	0	10000	0	62	93	99	49	68	68	10	176	3	0	2000	200	1500	400	0	15	15	15	15	15	15	20	0	0	0	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0
1327	梦之都夏日特产商·冰棍亮	冰棍亮	1	1	2	0	100	5150	255	5397	640	5399	0	0	0	0,0	0	0,0,0	1	3	100	-1	-1	-1	0	0	0	0	1.227	2.036	2.948	40	1,5	2,5	399	398	0	0	0,0,0	1	1	0	0	25	100	0	0	0	0	0	0	0	1	1	1000	0	0	1	0	300	5275	0	842	0	124	155	10	108	107	103	5	0	9	3	1217	0	1500	0	0	155	155	155	155	155	155	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0
1328	扎库米	木箱	4	2	898	0	1	1	0	0	0	0	0	0	0	0,0	0	0,0,0	1	305	100	-1	-1	-1	0	0	0	0	1.201	1.201	1.201	40	1,0	2,5	399	0	0	0	0,0,0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1000	0	0	1	0	0	20	0	15	0	0	0	10	2	-2	1	10	200	1	1	2000	0	0	0	0	0	0	5	5	5	5	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0
1329	吴刚	吴刚套装-蓝琦	1	2	0	0	100	8529	255	8498	8499	8500	0	0	0	0,0	0	0,0,0	1	1	100	182	-1	-1	0	0	0	1,2,3,4,7,8	1.051	1.369	2.599	40	1,5	0,0	399	398	0	0	0,0,0	1	1	0	0	25,28,29,30,31,34,35,38	100	0	0	0	0	0	0	0	1	1	1000	0	0	1	0	1	40	0	18	0	4	5	0	3	2	1	1	0	1	1	1442	0	1500	480	0	5	5	5	5	5	5	20	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0
1330	嫦娥	嫦娥套装-菲利尔	1	2	2	0	100	8531	255	8504	8505	8506	31	0	0	0,0	0	0,0,0	1	3	100	182	-1	-1	0	0	0	3,4,5,8,9,-1	0.5	1.423	2.245	40	1,5	0,0	399	398	0	0	0,0,0	1	1	3	0	30,90,112,93,223	70,20,10,0,0	0	0	0	0	0	0	0	25	1	3000	0	0	1	0	120	3000000	0	10000	0	1600	2400	30	150	350	400	10	64	50	1000	500	700	0	700	0	125	65	185	305	65	65	20	0	0	0	5000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0
1331	教皇.小雨晴	女主角2	1	1	3	0	100	5695	2556	5696	5697	5698	0	0	0	0,0	0	0,0,0	1	16	100	-1	-1	-1	0	0	0	0	0.644	1.052	2.063	40	1,5	2,5	399	398	0	0	0,0,0	1	1	0	0	25	100	0	0	0	0	0	0	0	1	1	1000	0	0	1	0	300	5698	0	842	0	124	155	10	108	107	103	5	0	9	3	1217	0	1500	0	0	155	155	155	155	155	155	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0
1332	卡拉幻体	复活的女神思念体	4	5	227	0	1	1	1	0	0	0	0	0	0	490,0	0	0,0,0	1	148	50	263	264	265	0	0	0	0	5.987	9.597	10.1	40	1,5	2,5	399	398	0	0	0,0,0	1	0	0	0	25,152	80,20	8676	100	0	0	0	0	0	30	1	3000	0	0	1	0	200	1200000	0	10000	0	80000	120000	100	2000	400	3000	10	1	5000	0	2000	400	0	900	0	105	305	105	105	405	105	20	0	0	0	10000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0
1333	维尔幻体	复活的女神思念体	4	5	227	0	1	1	1	0	0	0	0	0	0	490,0	0	0,0,0	1	148	50	263	264	265	0	0	0	0	5.987	9.597	10.1	40	1,5	2,5	399	398	0	0	0,0,0	1	0	0	0	25,152	80,20	8677	100	0	0	0	0	0	30	1	3000	0	0	1	0	200	1200000	0	10000	0	80000	120000	100	2000	400	1000	10	1	5000	0	2000	400	0	900	0	105	305	105	105	405	105	20	0	0	0	10000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0
1334	年兔	女主角2	1	5	3	0	1	2555	5362	5359	5360	5361	0	0	0	0,0	0	0,0,0	1	4	100	251	252	253	0	0	0	0	1.313	2.164	3.335	40	1,5	2,5	399	398	0	0	0,0,0	1	1	0	0	22,25,281	40,30,30	7248,7250,7251,7670,3082,3081,7673,7580,-1,-1	303,303,303,100,100,100,10000,333,-1,-1	0	0	0	0	0	10	1	1000	0	0	1	0	100	5000000	0	10000	0	18000	26000	80	1800	350	680	10	154	250	1000	2000	350	1500	400	0	0	0	0	0	0	0	20	0	0	0	500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0
1335	小兔妖	女主角2	1	5	3	0	1	2555	5362	5359	5360	5361	0	0	0	0,0	0	0,0,0	1	4	100	251	252	253	0	0	0	0	1.313	2.164	3.335	40	1,5	2,5	399	398	0	0	0,0,0	1	1	0	0	22,25,281	40,30,30	7248,7250,7251,7670,3082,3081	303,303,303,100,100,100	0	0	0	0	0	10	1	1000	0	0	1	0	100	5000000	0	10000	0	18000	26000	80	1800	350	680	10	154	250	1000	2000	350	1500	400	0	0	0	0	0	0	0	20	0	0	0	500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0
																																																																																																																											
1400	性感护士	护士	4	2	1112	0	1	1	0	0	0	0	0	0	0	0	0	0	1	16	100	-1	-1	-1	0	0	0	0	0.644	1.052	2.063	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	0	0	0	0	0	0	0	1	1	1000	0	0	1	0	300	5275	0	842	0	124	155	10	108	107	103	5	0	9	3	1217	0	1500	0	0	155	155	155	155	155	155	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
1401	孤独剑士	剑士	4	2	1113	0	1	1	0	0	0	0	0	0	0	0	0	0	1	5	100	-1	-1	-1	0	0	0	0	0.944	1.509	2.954	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	0	0	0	0	0	0	0	1	1	1000	0	0	1	0	300	5275	0	842	0	124	155	10	108	107	103	5	0	9	3	1217	500	1500	0	0	155	155	155	155	155	155	20	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
1402	售卖员·凯蒂	销售	4	2	1114	0	1	1	0	0	0	0	0	0	0	0	0	0	1	16	100	-1	-1	-1	0	0	0	0	0.644	1.052	2.063	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	0	0	0	0	0	0	0	1	1	1000	0	0	1	0	300	5275	0	842	0	124	155	10	108	107	103	5	0	9	3	1217	0	1500	0	0	155	155	155	155	155	155	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
1403	装备售卖员	销售	4	2	1115	0	1	1	0	0	0	0	0	0	0	0	0	0	1	534	100	-1	-1	-1	0	0	0	0	0.644	1.052	2.463	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	0	0	0	0	0	0	0	1	1	1000	0	0	1	0	300	5275	0	842	0	124	155	10	108	107	103	5	0	9	3	1217	0	1500	0	0	155	155	155	155	155	155	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
1404	性爱教学	教学	4	2	1116	0	1	1	0	0	0	0	0	0	0	0	0	0	1	16	100	-1	-1	-1	0	0	0	0	0.644	1.052	2.063	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	0	0	0	0	0	0	0	1	1	1000	0	0	1	0	300	5275	0	842	0	124	155	10	108	107	103	5	0	9	3	1217	0	1500	0	0	155	155	155	155	155	155	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
1405	美女海盗	海盗	4	2	1117	0	1	1	0	0	0	0	0	0	0	0	0	0	1	16	100	-1	-1	-1	0	0	0	0	0.644	1.052	2.063	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	0	0	0	0	0	0	0	1	1	1000	0	0	1	0	300	5275	0	842	0	124	155	10	108	107	103	5	0	9	3	1217	0	1500	0	0	155	155	155	155	155	155	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
1406	美味热狗	美食	4	2	1447	0	1	1	0	0	0	0	0	0	0	0	0	0	1	16	100	-1	-1	-1	0	0	0	0	0.644	1.052	2.063	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	0	0	0	0	0	0	0	1	1	1000	0	0	1	0	300	5275	0	842	0	124	155	10	108	107	103	5	0	9	3	1217	0	1500	0	0	155	155	155	155	155	155	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
1407	超级薯条	美食	4	2	1448	0	1	1	0	0	0	0	0	0	0	0	0	0	1	16	100	-1	-1	-1	0	0	0	0	0.644	1.052	2.063	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	0	0	0	0	0	0	0	1	1	1000	0	0	1	0	300	5275	0	842	0	124	155	10	108	107	103	5	0	9	3	1217	0	1500	0	0	155	155	155	155	155	155	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
1408	可爱汉堡	美食	4	2	1449	0	1	1	0	0	0	0	0	0	0	0	0	0	1	16	100	-1	-1	-1	0	0	0	0	0.644	1.052	2.063	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	0	0	0	0	0	0	0	1	1	1000	0	0	1	0	300	5275	0	842	0	124	155	10	108	107	103	5	0	9	3	1217	0	1500	0	0	155	155	155	155	155	155	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
//下面是坐骑不要瞎改																																																																																																																											
1450	小狗宝莉	小黑狗	4	5	1896	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1896	100	391	392	393	0	0	-50	0	2.929	1.996	2.462	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4353,4439,1608,3399,1603,0105,0725	157,466,769,1000,10000,47619,95238	0	0	0	0	0	10	1	1000	0	0	1	0	26	751	0	10000	0	60	91	11	40	84	84	10	170	3	0	800	300	1500	380	0	18	18	18	18	18	18	20	0	0	0	482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
1451	小狗玛莉	小红狗	4	5	1873	0	1	1	0	0	0	0	0	0	0	0	0	0	1	995	100	391	392	393	0	0	-50	0	2.929	1.996	2.462	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4353,4439,1608,3399,1603,0105,0725	157,466,769,1000,10000,47619,95238	0	0	0	0	0	10	1	1000	0	0	1	0	26	751	0	10000	0	60	91	11	40	84	84	10	170	3	0	800	300	1500	380	0	18	18	18	18	18	18	20	0	0	0	482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
1452	黑影之犟	小黑羊	4	5	1859	0	1	1	0	0	0	0	0	0	0	0	0	0	1	985	100	391	39	393	0	0	-50	0	2.929	1.996	2.462	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4353,4439,1608,3399,1603,0105,0725	157,466,769,1000,10000,47619,95238	0	0	0	0	0	10	1	1000	0	0	1	0	26	751	0	10000	0	60	91	11	40	84	84	10	170	3	0	800	300	1500	380	0	18	18	18	18	18	18	20	0	0	0	482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
1453	陆行鸟克利夫	陆行鸟	4	5	1895	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1895	100	391	392	393	0	0	-50	0	2.929	1.996	2.462	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4353,4439,1608,3399,1603,0105,0725	157,466,769,1000,10000,47619,95238	0	0	0	0	0	10	1	1000	0	0	1	0	26	751	0	10000	0	60	91	11	40	84	84	10	170	3	0	800	300	1500	380	0	18	18	18	18	18	18	20	0	0	0	482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
1454	蜘蛛夏普	蜘蛛坐骑	4	5	1894	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1894	100	391	392	393	0	0	-50	0	2.929	1.996	2.462	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4353,4439,1608,3399,1603,0105,0725	157,466,769,1000,10000,47619,95238	0	0	0	0	0	10	1	1000	0	0	1	0	26	751	0	10000	0	60	91	11	40	84	84	10	170	3	0	800	300	1500	380	0	18	18	18	18	18	18	20	0	0	0	482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
1455	冰霜战狼	战狼坐骑	4	5	1823	0	1	1	0	0	0	0	0	0	0	0	0	0	1	141	100	391	392	393	0	0	-50	0	2.929	1.996	2.462	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4353,4439,1608,3399,1603,0105,0725	157,466,769,1000,10000,47619,95238	0	0	0	0	0	10	1	1000	0	0	1	0	26	751	0	10000	0	60	91	11	40	84	84	10	170	3	0	800	300	1500	380	0	18	18	18	18	18	18	20	0	0	0	482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
1456	陆行鸟	陆行鸟	4	5	1801	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1895	100	391	392	393	0	0	-50	0	2.929	1.996	2.462	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4353,4439,1608,3399,1603,0105,0725	157,466,769,1000,10000,47619,95238	0	0	0	0	0	10	1	1000	0	0	1	0	26	751	0	10000	0	60	91	11	40	84	84	10	170	3	0	800	300	1500	380	0	18	18	18	18	18	18	20	0	0	0	482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
1457	空中飞车	翼狮	4	5	1792	0	1	1	0	0	0	0	0	0	0	0	0	0	1	87	100	-1	-1	-1	0	0	0	0	4.112	3.648	5.018	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	0	250	0	0	0	0	0	10	1	1000	0	0	1	0	100	21000	0	10000	0	1200	1600	20	220	270	180	10	90	40	1000	1700	500	2000	400	0	100	100	100	100	100	35	20	0	0	0	30000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
1458	草泥马坐骑	奔奔驼	4	5	1763	0	1	1	0	0	0	0	0	0	0	452,0	0	0,0,0	1	131	100	408	409	410	0	0	0	0	3.209	1.157	2.09	40	1,5	2,5	399	398	0	0	0,0,0	1	1	0	0	25	100	0	0	0	0	0	7357	21000	5	1	1000	0	0	1	0	15	500	0	10000	0	50	70	15	19	19	19	10	193	1	0	1000	300	1500	380	0	11	8	14	8	8	8	20	0	0	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0
1459	筋斗云[黄]	云	4	5	1213	0	1	1	0	0	0	0	0	0	0	0	0	0	1	87	100	399	400	401	0	0	0	0	0.986	0.819	2.854	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4370,4457,1620,1779,1676,0514,0098,0684	153,500,909,2500,3333,111111,222222,40000	0	0	0	0	0	10	1	1000	0	0	1	0	20	571	0	10000	0	44	66	9	46	80	65	10	177	3	0	700	180	1500	300	0	25	55	15	15	15	15	20	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
1460	独角兽	恐怖卢比	4	5	1271	0	1	1	1	0	0	0	0	0	0	489,0	0	0,0,0	1	527	100	236	237	238	0	0	0	0	6.231	2.678	5.206	80	1,5	2,5	399	398	0	0	0,0,0	1	1	0	0	25,234,235	60,30,10	3453,3423,5707,6868,3568,3569,3571,3572,6874,6774	100,100,1000,500,1000,1000,1000,1000,4000,400	0	0	0	0	0	10	1	1000	0	0	1	0	45	400000	0	10000	0	560	840	40	156	250	147	10	149	500	100	700	200	1000	420	0	27	72	27	27	94	27	20	0	0	0	20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0
